previous_key,new_key,event_id,event_type,supplier_gln,customer_gln,carrier_gln,sscc,gtin,serial_number,weight,event_time,location_name,location_coordinate,departure_gln,temperature,comapny_name,generator_type,generator_gln,last_pi_gln,next_pi_gln,company_name
10eb0975-5108-4fb6-94c9-2a1eafeb311c,10eb0975-5108-4fb6-94c9-2a1eafeb311c,41e3e78e-d84c-4949-93af-d822080b72c7,3,5118787800210,0787724016099,1411087533476,9420804088294,28758993154133,01L,3494,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2480575,112.6842088",9266614024456,-4.7,WKSkbiK,logistic services provider,1411087533476,5118787800210,0787724016099,Sarabaya_logistics_1
10eb0975-5108-4fb6-94c9-2a1eafeb311c,10eb0975-5108-4fb6-94c9-2a1eafeb311c,4ff58e43-b310-416b-bd04-5759ac62810b,3,5118787800210,9892695950785,1411087533476,0100529480016,28758993154133,01L,3494,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2480575,112.6842088",0705270325106,-9.4,orgqbsz,logistic services provider,1411087533476,5118787800210,9892695950785,Sarabaya_logistics_1
bbcfa6da-f1d9-428f-9357-c84f3357288a,bbcfa6da-f1d9-428f-9357-c84f3357288a,bca781b3-4845-4f00-b0fa-fd675509e93c,3,9997025506589,6973908982074,3198890637750,0805985575404,48051598308769,010QVBVIGMGV,1363,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2689175,112.69777",4289716463296,-5.6,ZyWzHZN,logistic services provider,3198890637750,9997025506589,6973908982074,Sarabaya_logistics_2
bbcfa6da-f1d9-428f-9357-c84f3357288a,bbcfa6da-f1d9-428f-9357-c84f3357288a,ce7254ed-6f5c-4ce5-ab23-cabb47329f9e,3,9997025506589,0787724016099,3198890637750,2955040270977,48051598308769,010QVBVIGMGV,1363,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2689175,112.69777",9456549201595,-3.8,hLOOIUM,logistic services provider,3198890637750,9997025506589,0787724016099,Sarabaya_logistics_2
e105f283-ebbc-4c0d-8212-6a0aeb4a479b,e105f283-ebbc-4c0d-8212-6a0aeb4a479b,66a35a4e-e523-4ac8-a23b-9c01151fefa7,3,9997025506589,0787724016099,3537232203194,3590082183420,25845979812421,710YOLFPSBVQNXO,3158,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2551244,112.6467866",7914564757761,-3.8,mfMcuRV,logistic services provider,3537232203194,9997025506589,0787724016099,Sarabaya_logistics_0
e105f283-ebbc-4c0d-8212-6a0aeb4a479b,e105f283-ebbc-4c0d-8212-6a0aeb4a479b,3a565313-5ba8-40cc-9921-36705d154161,3,9997025506589,6973908982074,3537232203194,5588064734087,25845979812421,710YOLFPSBVQNXO,3158,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2551244,112.6467866",6639505232455,-0.4,bCFOsUt,logistic services provider,3537232203194,9997025506589,6973908982074,Sarabaya_logistics_0
fc351a3e-78ab-45a6-b9b0-e9af9b282dbe,fc351a3e-78ab-45a6-b9b0-e9af9b282dbe,e8e88a7c-a162-4ab8-b725-1a5d565aead3,3,0667595524556,6973908982074,1411087533476,9671981762169,43643276681515,52OKJ,1653,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2480575,112.6842088",7983612766867,-0.8,VNAJYtw,logistic services provider,1411087533476,0667595524556,6973908982074,Sarabaya_logistics_1
fc351a3e-78ab-45a6-b9b0-e9af9b282dbe,fc351a3e-78ab-45a6-b9b0-e9af9b282dbe,a2554de0-00d1-4ef9-913e-5eb2fef3aff8,3,0667595524556,9892695950785,1411087533476,5934120695262,43643276681515,52OKJ,1653,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2480575,112.6842088",9233692892019,-3.6,eOMutXM,logistic services provider,1411087533476,0667595524556,9892695950785,Sarabaya_logistics_1
fdab6562-a921-435c-8f78-8ebd0d188dea,fdab6562-a921-435c-8f78-8ebd0d188dea,511874a7-a3e9-46d0-ba11-2770d5a837b6,3,9997025506589,0787724016099,3537232203194,3906120518373,17522770420062,57PNFDQDPWTAWJVYTRTZBU,2932,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2551244,112.6467866",7171716899376,-6.2,uWxyKzy,logistic services provider,3537232203194,9997025506589,0787724016099,Sarabaya_logistics_0
fdab6562-a921-435c-8f78-8ebd0d188dea,fdab6562-a921-435c-8f78-8ebd0d188dea,aab4f4b7-9900-4d3b-8b4a-3b5e8e5a0e7b,3,9997025506589,9892695950785,3537232203194,9483055422610,17522770420062,57PNFDQDPWTAWJVYTRTZBU,2932,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2551244,112.6467866",8696225454561,-4.9,CZqxPsf,logistic services provider,3537232203194,9997025506589,9892695950785,Sarabaya_logistics_0
